,gene name,length
72598,TET2,15726
72599,TET2-AS1,1203
72600,TET3,12197
72601,TEX10,3563
72602,TEX101,2521
72603,TEX101P1,385
72604,TEX11,3351
72605,TEX12,1408
72606,TEX13A,1397
72607,TEX13B,1248
72608,TEX13C,5346
72609,TEX13D,4204
72610,TEX14,5110
72611,TEX14BP,4271
72612,TEX15,11547
72613,TEX19,1935
72614,TEX2,6432
72615,TEX21P,1476
72616,TEX22,3295
72617,TEX26,1523
72618,TEX26-AS1,3733
72619,TEX261,3365
72620,TEX264,4914
72621,TEX28,1644
72622,TEX28P1,1221
72623,TEX28P2,1221
72624,TEX28P3,1216
72625,TEX29,3380
72626,TEX30,5452
72627,TEX35,2817
72628,TEX36,941
72629,TEX36-AS1,1002
72630,TEX38,840
72631,TEX41,20216
72632,TEX44,1413
72633,TEX46,794
72634,TEX47,1039
72635,TEX48,834
72636,TEX50,812
72637,TEX51,966
72638,TEX52,1116
72639,TEX53,469
72640,TEX54,521
72641,TEX55,1800
72642,TEX56P,2496
72643,TEX9,4829
72644,TF,20166
72645,TFAM,5029
72646,TFAMP1,736
72647,TFAMP2,738
72648,TFAP2A,4455
72649,TFAP2A-AS1,5126
72650,TFAP2A-AS2,3473
72651,TFAP2B,5631
72652,TFAP2C,2862
72653,TFAP2D,2058
72654,TFAP2E,2245
72655,TFAP2E-AS1,939
72656,TFAP4,2181
72657,TFB1M,3303
72658,TFB2M,1784
72659,TFB2MP1,1188
72660,TFCP2,4097
72661,TFCP2L1,9290
72662,TFDP1,3738
72663,TFDP1P1,1224
72664,TFDP1P2,1230
72665,TFDP1P3,1049
72666,TFDP2,10176
72667,TFDP3,1693
72668,TFE3,3410
72669,TFEB,6821
72670,TFEC,8444
72671,TFF1,492
72672,TFF2,603
72673,TFF3,978
72674,TFG,4866
72675,TFGP1,1207
72676,TFIP11,5010
72677,TFIP11-DT,2202
72678,TFPI,12618
72679,TFPI2,2225
72680,TFPI2-DT,1008
72681,TFPT,1266
72682,TFR2,3452
72683,TFRC,6835
72684,TG,8786
72685,TGDS,1921
72686,TGFA,4956
72687,TGFA-IT1,436
72688,TGFB1,3504
72689,TGFB1I1,2744
72690,TGFB2,5952
72691,TGFB2-AS1,1840
72692,TGFB2-OT1,1371
72693,TGFB3,4625
72694,TGFB3-AS1,580
72695,TGFBI,2783
72696,TGFBR1,6808
72697,TGFBR1P1,540
72698,TGFBR2,4865
72699,TGFBR3,7244
72700,TGFBR3L,1308
72701,TGFBRAP1,5974
72702,TGFBRAP1-AS1,674
72703,TGIF1,7045
72704,TGIF1P1,802
72705,TGIF2,8322
72706,TGIF2-RAB5IF,918
72707,TGIF2LX,976
72708,TGIF2LY,975
72709,TGIF2P1,685
72710,TGILR,7824
72711,TGM1,3036
72712,TGM2,5210
72713,TGM3,2643
72714,TGM4,3526
72715,TGM5,2843
72716,TGM6,2299
72717,TGM7,2322
72718,TGOLN2,6900
72719,TGS1,4491
72720,TH,2238
72721,TH2LCRR,2938
72722,THA1P,1145
72723,THADA,11322
72724,THAP1,2174
72725,THAP10,2047
72726,THAP11,1876
72727,THAP12,3642
72728,THAP12P1,2203
72729,THAP12P2,2267
72730,THAP12P3,2266
72731,THAP12P4,2266
72732,THAP12P5,2275
72733,THAP12P6,2310
72734,THAP12P7,2290
72735,THAP12P8,2115
72736,THAP12P9,2360
72737,THAP2,5004
72738,THAP3,3325
72739,THAP3P1,2803
72740,THAP4,2325
72741,THAP5,3783
72742,THAP5P1,262
72743,THAP5P2,1092
72744,THAP6,6548
72745,THAP7,1991
72746,THAP7-AS1,2995
72747,THAP8,1492
72748,THAP9,3825
72749,THAP9-AS1,3639
72750,THBD,4040
72751,THBS1,8108
72752,THBS1-AS1,526
72753,THBS1-IT1,733
72754,THBS2,6195
72755,THBS2-AS1,6146
72756,THBS3,3330
72757,THBS3-AS1,2552
72758,THBS4,4036
72759,THBS4-AS1,4814
72760,THCAT155,6521
72761,THEM4,5102
72762,THEM5,1161
72763,THEM6,2510
72764,THEM7P,672
72765,THEMIS,4336
72766,THEMIS2,2837
72767,THEMIS3P,1586
72768,THG1L,2893
72769,THNSL1,6318
72770,THNSL2,3993
72771,THOC1,2123
72772,THOC1-DT,3032
72773,THOC2,8155
72774,THOC3,4433
72775,THOC3-AS1,1295
72776,THOC5,5713
72777,THOC6,2603
72778,THOC7,955
72779,THOC7-AS1,673
72780,THOP1,5341
72781,THORLNC,5432
72782,THPO,3028
72783,THRA,7012
72784,THRAP3,5970
72785,THRAP3P1,2786
72786,THRAP3P2,1115
72787,THRAP3P3,978
72788,THRB,10332
72789,THRB-AS1,4070
72790,THRB-AS2,5215
72791,THRB-IT1,1754
72792,THRIL,1977
72793,THRSP,1192
72794,THSD1,4869
72795,THSD1P1,368
72796,THSD4,9674
72797,THSD4-AS1,2764
72798,THSD7A,10655
72799,THSD7B,6112
72800,THSD8,437
72801,THTPA,2875
72802,THUMPD1,5360
72803,THUMPD1P1,1041
72804,THUMPD2,2223
72805,THUMPD3,5776
72806,THUMPD3-AS1,6858
72807,THUMPD3P1,1480
72808,THY1,6505
72809,THY1-AS1,632
72810,THYN1,1334
72811,TIA1,5083
72812,TIAL1,5580
72813,TIAL1P1,568
72814,TIALD,1906
72815,TIAM1,12930
72816,TIAM1-AS1,822
72817,TIAM2,8766
72818,TICAM1,3133
72819,TICAM2,3503
72820,TICAM2-AS1,4277
72821,TICRR,6788
72822,TIE1,3904
72823,TIFA,6050
72824,TIFAB,5867
72825,TIGAR,9217
72826,TIGD1,6675
72827,TIGD2,3186
72828,TIGD3,2206
72829,TIGD4,4046
72830,TIGD5,5394
72831,TIGD6,4061
72832,TIGD7,5591
72833,TIGIT,5708
72834,TILAM,2222
72835,TILRLS,509
72836,TIMD4,1516
72837,TIMELESS,5467
72838,TIMM10,1426
72839,TIMM10B,2840
72840,TIMM13,1768
72841,TIMM17A,1749
72842,TIMM17B,1556
72843,TIMM17BP1,516
72844,TIMM21,4912
72845,TIMM22,3193
72846,TIMM23,2149
72847,TIMM23B,4037
72848,TIMM23B-AGAP6,3593
72849,TIMM29,1347
72850,TIMM44,1950
72851,TIMM50,5482
72852,TIMM8A,3219
72853,TIMM8AP1,295
72854,TIMM8B,822
72855,TIMM8BP1,211
72856,TIMM8BP2,251
72857,TIMM9,3467
72858,TIMM9P1,256
72859,TIMM9P2,266
72860,TIMM9P3,274
72861,TIMMDC1,2411
72862,TIMMDC1-DT,504
72863,TIMP1,1464
72864,TIMP2,4588
72865,TIMP3,4740
72866,TIMP4,1194
72867,TINAG,2052
72868,TINAG-AS1,420
72869,TINAGL1,3212
72870,TINCR,4071
72871,TINF2,2179
72872,TIPARP,4566
72873,TIPARP-AS1,8221
72874,TIPIN,3792
72875,TIPINP1,757
72876,TIPINP2,895
72877,TIPRL,3239
72878,TIRAP,5225
72879,TIRAP-AS1,1605
72880,TJAP1,4290
72881,TJAP1P1,1648
72882,TJP1,10135
72883,TJP2,7256
72884,TJP3,5157
72885,TK1,3132
72886,TK2,7141
72887,TKFC,5550
72888,TKT,3246
72889,TKTL1,2765
72890,TKTL2,2660
72891,TLCD1,1219
72892,TLCD2,5884
72893,TLCD3A,2274
72894,TLCD3B,2630
72895,TLCD4,10772
72896,TLCD4-RWDD3,1491
72897,TLCD5,6171
72898,TLDC2,2724
72899,TLE1,5876
72900,TLE1-DT,3677
72901,TLE1P1,589
72902,TLE2,3261
72903,TLE3,6834
72904,TLE4,5414
72905,TLE5,2375
72906,TLE6,2353
72907,TLE7,1930
72908,TLK1,6416
72909,TLK1P1,2440
72910,TLK2,8095
72911,TLK2P1,3192
72912,TLK2P2,2240
72913,TLL1,7866
72914,TLL2,6808
72915,TLN1,8674
72916,TLN2,13278
72917,TLNRD1,4866
72918,TLR1,12528
72919,TLR10,4340
72920,TLR12P,2706
72921,TLR2,8208
72922,TLR3,7314
72923,TLR4,13025
72924,TLR5,6498
72925,TLR6,6888
72926,TLR7,5003
72927,TLR8,4353
72928,TLR8-AS1,1349
72929,TLR9,3352
72930,TLX1,2134
72931,TLX1NB,3375
72932,TLX2,2596
72933,TLX3,1534
72934,TM2D1,4497
72935,TM2D2,3646
72936,TM2D3,2690
72937,TM4SF1,3453
72938,TM4SF1-AS1,2501
72939,TM4SF18,3861
72940,TM4SF18-AS1,643
72941,TM4SF19,1898
72942,TM4SF19-AS1,1843
72943,TM4SF19-DYNLT2B,964
72944,TM4SF20,2414
72945,TM4SF4,1521
72946,TM4SF5,820
72947,TM6SF1,2076
72948,TM6SF2,1813
72949,TM7SF2,1650
72950,TM7SF3,4637
72951,TM7SF3-AS1,2549
72952,TM9SF1,3595
72953,TM9SF2,4674
72954,TM9SF3,6170
72955,TM9SF4,4395
72956,TM9SF5P,1121
72957,TMA16,2085
72958,TMA16P1,618
72959,TMA16P2,601
72960,TMA7,759
72961,TMA7B,1509
72962,TMBIM1,5603
72963,TMBIM4,3799
72964,TMBIM6,5391
72965,TMBIM7P,1720
72966,TMC1,5643
72967,TMC2,4999
72968,TMC3,4773
72969,TMC3-AS1,16665
72970,TMC4,2671
72971,TMC5,6308
72972,TMC6,11425
72973,TMC7,5303
72974,TMC8,4508
72975,TMCC1,11763
72976,TMCC1-DT,7702
72977,TMCC1P1,1980
72978,TMCC2,4661
72979,TMCC2-AS1,686
72980,TMCC3,6202
72981,TMCO1,5473
72982,TMCO1-AS1,2150
72983,TMCO2,696
72984,TMCO3,5143
72985,TMCO4,6832
72986,TMCO5A,4501
72987,TMCO5B,901
72988,TMCO6,2329
72989,TMDD1,1005
72990,TMED1,1769
72991,TMED10,4211
72992,TMED10P1,655
72993,TMED10P2,612
72994,TMED11P,690
72995,TMED2,3776
72996,TMED2-DT,8744
72997,TMED2P1,590
72998,TMED3,19235
72999,TMED4,5048
73000,TMED5,6308
73001,TMED6,913
73002,TMED7,4328
73003,TMED7-TICAM2,3609
73004,TMED8,7779
73005,TMED9,2617
73006,TMEFF1,2696
73007,TMEFF2,5878
73008,TMEM100,5922
73009,TMEM101,2330
73010,TMEM102,2142
73011,TMEM104,4886
73012,TMEM105,4434
73013,TMEM106A,3823
73014,TMEM106B,13208
73015,TMEM106C,2235
73016,TMEM107,3789
73017,TMEM108,8283
73018,TMEM108-AS1,3269
73019,TMEM109,3313
73020,TMEM109-DT,483
73021,TMEM11,1599
73022,TMEM11-DT,2789
73023,TMEM114,1618
73024,TMEM115,2213
73025,TMEM116,3565
73026,TMEM117,2991
73027,TMEM119,2903
73028,TMEM120A,1699
73029,TMEM120B,7510
73030,TMEM121,2491
73031,TMEM121B,5071
73032,TMEM123,3725
73033,TMEM123-DT,1227
73034,TMEM125,4029
73035,TMEM126A,2934
73036,TMEM126B,1477
73037,TMEM127,6792
73038,TMEM128,3458
73039,TMEM129,2923
73040,TMEM130,4178
73041,TMEM131,7030
73042,TMEM131L,5960
73043,TMEM132A,3501
73044,TMEM132B,11570
73045,TMEM132C,5176
73046,TMEM132D,7434
73047,TMEM132D-AS1,1056
73048,TMEM132D-AS2,1568
73049,TMEM132E,5901
73050,TMEM132E-DT,3201
73051,TMEM134,3624
73052,TMEM135,9199
73053,TMEM138,7866
73054,TMEM139,3293
73055,TMEM139-AS1,2198
73056,TMEM140,6276
73057,TMEM141,961
73058,TMEM143,2569
73059,TMEM144,7872
73060,TMEM145,3561
73061,TMEM147,1044
73062,TMEM147-AS1,4619
73063,TMEM14A,1439
73064,TMEM14B,3722
73065,TMEM14B-DT,1826
73066,TMEM14C,1538
73067,TMEM14DP,345
73068,TMEM14EP,1296
73069,TMEM150A,2314
73070,TMEM150B,983
73071,TMEM150C,3379
73072,TMEM151A,2538
73073,TMEM151B,5475
73074,TMEM154,10641
73075,TMEM156,4154
73076,TMEM158,1822
73077,TMEM160,655
73078,TMEM161A,2290
73079,TMEM161B,3511
73080,TMEM161B-DT,26772
73081,TMEM161BP1,1457
73082,TMEM163,2040
73083,TMEM164,7980
73084,TMEM165,3511
73085,TMEM167A,4528
73086,TMEM167AP1,219
73087,TMEM167AP2,216
73088,TMEM167B,3228
73089,TMEM167B-DT,2888
73090,TMEM168,9489
73091,TMEM169,4887
73092,TMEM17,1826
73093,TMEM170A,5572
73094,TMEM170B,8892
73095,TMEM171,1508
73096,TMEM174,1761
73097,TMEM175,2683
73098,TMEM176A,3206
73099,TMEM176B,8369
73100,TMEM177,3482
73101,TMEM178A,1949
73102,TMEM178B,10726
73103,TMEM179,5308
73104,TMEM179B,1117
73105,TMEM18,6863
73106,TMEM18-DT,2924
73107,TMEM181,10363
73108,TMEM182,4860
73109,TMEM183A,3192
73110,TMEM183AP1,290
73111,TMEM183AP2,1108
73112,TMEM183AP3,965
73113,TMEM183AP4,586
73114,TMEM183AP5,911
73115,TMEM183AP6,533
73116,TMEM183BP,1128
73117,TMEM184A,6693
73118,TMEM184B,5516
73119,TMEM184B-AS1,297
73120,TMEM184C,4353
73121,TMEM184C-DT,1771
73122,TMEM184CP1,1255
73123,TMEM185A,3118
73124,TMEM185AP1,546
73125,TMEM185B,5922
73126,TMEM186,1563
73127,TMEM187,1681
73128,TMEM19,6402
73129,TMEM190,615
73130,TMEM191A,2532
73131,TMEM191B,1399
73132,TMEM191C,1223
73133,TMEM192,10177
73134,TMEM196,4292
73135,TMEM198,3422
73136,TMEM198B,3754
73137,TMEM200A,7405
73138,TMEM200B,2621
73139,TMEM200C,10809
73140,TMEM201,6687
73141,TMEM202,1391
73142,TMEM202-AS1,3956
73143,TMEM203,1567
73144,TMEM204,1954
73145,TMEM205,1478
73146,TMEM207,1473
73147,TMEM208,997
73148,TMEM209,3732
73149,TMEM210,590
73150,TMEM212,2410
73151,TMEM212-AS1,1798
73152,TMEM212-IT1,470
73153,TMEM213,6259
73154,TMEM214,3183
73155,TMEM215,5385
73156,TMEM216,1279
73157,TMEM217,3213
73158,TMEM217B,1483
73159,TMEM218,5277
73160,TMEM219,3644
73161,TMEM220,3270
73162,TMEM220-AS1,6233
73163,TMEM221,2031
73164,TMEM222,2349
73165,TMEM223,1697
73166,TMEM225,1141
73167,TMEM225B,2475
73168,TMEM229A,2147
73169,TMEM229B,6922
73170,TMEM229BP1,481
73171,TMEM230,4525
73172,TMEM230P1,380
73173,TMEM230P2,259
73174,TMEM231,5194
73175,TMEM231P1,637
73176,TMEM232,3552
73177,TMEM233,2880
73178,TMEM234,1427
73179,TMEM235,2995
73180,TMEM236,5515
73181,TMEM237,6045
73182,TMEM238,825
73183,TMEM238L,1535
73184,TMEM239,3892
73185,TMEM240,2009
73186,TMEM241,6030
73187,TMEM242,5005
73188,TMEM242-DT,738
73189,TMEM243,1541
73190,TMEM244,1391
73191,TMEM245,8106
73192,TMEM246-AS1,2365
73193,TMEM247,680
73194,TMEM248,7315
73195,TMEM248P1,951
73196,TMEM249,1075
73197,TMEM25,4422
73198,TMEM250,3786
73199,TMEM252,1261
73200,TMEM252-DT,2133
73201,TMEM253,2472
73202,TMEM254,2349
73203,TMEM254-AS1,3880
73204,TMEM255A,3673
73205,TMEM255B,6629
73206,TMEM256,494
73207,TMEM256-PLSCR3,2557
73208,TMEM256P1,340
73209,TMEM256P2,341
73210,TMEM258,3450
73211,TMEM258P1,235
73212,TMEM259,3199
73213,TMEM26,5087
73214,TMEM26-AS1,1564
73215,TMEM260,4365
73216,TMEM262,509
73217,TMEM263,7004
73218,TMEM263-DT,2193
73219,TMEM265,1649
73220,TMEM266,2663
73221,TMEM267,5896
73222,TMEM268,5308
73223,TMEM269,3697
73224,TMEM269-DT,852
73225,TMEM270,851
73226,TMEM271,2416
73227,TMEM272,4153
73228,TMEM273,3460
73229,TMEM274P,444
73230,TMEM275,2560
73231,TMEM276,1653
73232,TMEM276-ZFTRAF1,2020
73233,TMEM277P,2023
73234,TMEM30A,5129
73235,TMEM30A-DT,9989
73236,TMEM30B,3969
73237,TMEM30BP1,1062
73238,TMEM30CP,1411
73239,TMEM31,823
73240,TMEM33,7954
73241,TMEM35A,2039
73242,TMEM35B,1071
73243,TMEM37,1861
73244,TMEM38A,2674
73245,TMEM38B,4323
73246,TMEM38BP1,836
73247,TMEM39A,5332
73248,TMEM39B,1917
73249,TMEM40,2250
73250,TMEM41A,2805
73251,TMEM41A-DT,2789
73252,TMEM41B,4008
73253,TMEM42,1000
73254,TMEM43,3269
73255,TMEM44,3515
73256,TMEM44-AS1,1142
73257,TMEM44-AS2,998
73258,TMEM45A,5745
73259,TMEM45B,5072
73260,TMEM47,4040
73261,TMEM50A,4321
73262,TMEM50B,2997
73263,TMEM51,3429
73264,TMEM51-AS1,9697
73265,TMEM51-AS2,928
73266,TMEM52,1371
73267,TMEM52B,3680
73268,TMEM53,3561
73269,TMEM54,1161
73270,TMEM59,9237
73271,TMEM59L,1955
73272,TMEM60,1679
73273,TMEM61,1822
73274,TMEM62,3069
73275,TMEM63A,5340
73276,TMEM63B,4258
73277,TMEM63C,5892
73278,TMEM64,5554
73279,TMEM65,9592
73280,TMEM67,5257
73281,TMEM68,4800
73282,TMEM69,4202
73283,TMEM69P1,233
73284,TMEM69P2,720
73285,TMEM70,2046
73286,TMEM71,2354
73287,TMEM72,2901
73288,TMEM72-AS1,8511
73289,TMEM74,6955
73290,TMEM74B,3630
73291,TMEM78,2175
73292,TMEM79,2724
73293,TMEM80,2655
73294,TMEM81,1332
73295,TMEM82,1443
73296,TMEM86A,3607
73297,TMEM86B,1246
73298,TMEM87A,4977
73299,TMEM87B,5298
73300,TMEM88,938
73301,TMEM88B,3217
73302,TMEM89,576
73303,TMEM8B,15878
73304,TMEM9,2302
73305,TMEM91,3765
73306,TMEM92,2997
73307,TMEM92-AS1,1354
73308,TMEM94,6355
73309,TMEM95,1224
73310,TMEM97,2929
73311,TMEM97P1,451
73312,TMEM97P2,403
73313,TMEM98,5630
73314,TMEM9B,2480
73315,TMEM9B-AS1,5625
73316,TMF1,6909
73317,TMF1P1,373
73318,TMIE,1856
73319,TMIGD1,1769
73320,TMIGD2,1267
73321,TMIGD3,1779
73322,TMLHE,5621
73323,TMLHE-AS1,2667
73324,TMLHEP1,271
73325,TMOD1,4716
73326,TMOD2,9343
73327,TMOD3,8715
73328,TMOD4,1771
73329,TMPO,7118
73330,TMPO-AS1,3489
73331,TMPOP1,1267
73332,TMPOP2,1201
73333,TMPPE,4311
73334,TMPRSS11A,3960
73335,TMPRSS11B,2645
73336,TMPRSS11BNL,1262
73337,TMPRSS11CP,683
73338,TMPRSS11D,2787
73339,TMPRSS11E,2122
73340,TMPRSS11F,2077
73341,TMPRSS11GP,1204
73342,TMPRSS12,3336
73343,TMPRSS13,5225
73344,TMPRSS15,4076
73345,TMPRSS2,6977
73346,TMPRSS3,3181
73347,TMPRSS4,5992
73348,TMPRSS5,2371
73349,TMPRSS6,5210
73350,TMPRSS7,2871
73351,TMPRSS9,3603
73352,TMSB10,1007
73353,TMSB10P1,132
73354,TMSB10P2,131
73355,TMSB15A,1441
73356,TMSB15B,3841
73357,TMSB15B-AS1,4275
73358,TMSB15C,4562
73359,TMSB4X,1706
73360,TMSB4XP1,135
73361,TMSB4XP2,210
73362,TMSB4XP3,114
73363,TMSB4XP4,618
73364,TMSB4XP6,135
73365,TMSB4XP8,135
73366,TMSB4Y,1337
73367,TMT1A,4115
73368,TMT1AP1,496
73369,TMT1B,1316
73370,TMTC1,9616
73371,TMTC2,7766
73372,TMTC3,7462
73373,TMTC4,4656
73374,TMUB1,2092
73375,TMUB2,3729
73376,TMX1,4056
73377,TMX1P1,823
73378,TMX1P2,673
73379,TMX2,2583
73380,TMX2P1,708
73381,TMX3,5557
73382,TMX4,6250
73383,TMX4-AS1,5118
73384,TNC,9453
73385,TNF,1678
73386,TNFAIP1,4058
73387,TNFAIP2,8498
73388,TNFAIP3,7592
73389,TNFAIP6,1422
73390,TNFAIP8,8388
73391,TNFAIP8L1,4084
73392,TNFAIP8L2,1715
73393,TNFAIP8L3,2572
73394,TNFRSF10A,2709
73395,TNFRSF10A-AS1,637
73396,TNFRSF10A-DT,2688
73397,TNFRSF10B,4038
73398,TNFRSF10B-AS1,2636
73399,TNFRSF10C,2497
73400,TNFRSF10D,3607
73401,TNFRSF11A,8204
73402,TNFRSF11B,2386
73403,TNFRSF12A,1348
73404,TNFRSF13B,1503
73405,TNFRSF13C,4007
73406,TNFRSF14,3448
73407,TNFRSF14-AS1,7721
73408,TNFRSF17,891
73409,TNFRSF18,1271
73410,TNFRSF19,5328
73411,TNFRSF1A,2411
73412,TNFRSF1B,3935
73413,TNFRSF21,3715
73414,TNFRSF25,2003
73415,TNFRSF4,1406
73416,TNFRSF6B,1356
73417,TNFRSF8,3812
73418,TNFRSF9,5882
73419,TNFSF10,2024
73420,TNFSF11,2730
73421,TNFSF12,2309
73422,TNFSF12-TNFSF13,1816
73423,TNFSF13,2276
73424,TNFSF13B,2671
73425,TNFSF14,4882
73426,TNFSF15,7785
73427,TNFSF18,2744
73428,TNFSF4,9722
73429,TNFSF8,4605
73430,TNFSF9,1634
73431,TNIK,10228
73432,TNIP1,4548
73433,TNIP2,2054
73434,TNIP2P1,719
73435,TNIP3,2877
73436,TNK1,3274
73437,TNK2,6628
73438,TNK2-AS1,2721
73439,TNKS,12478
73440,TNKS1BP1,6754
73441,TNKS2,6242
73442,TNKS2-DT,1257
73443,TNMD,1205
73444,TNN,6317
73445,TNNC1,687
73446,TNNC2,847
73447,TNNI1,7306
73448,TNNI2,845
73449,TNNI3,958
73450,TNNI3K,3125
73451,TNNT1,1779
73452,TNNT2,3552
73453,TNNT3,1852
73454,TNP1,407
73455,TNP2,1786
73456,TNPO1,11388
73457,TNPO1-DT,4275
73458,TNPO1P1,1138
73459,TNPO1P2,2665
73460,TNPO1P3,2662
73461,TNPO2,6724
73462,TNPO3,6615
73463,TNPO3P1,820
73464,TNPO3P2,611
73465,TNR,12774
73466,TNR-IT1,630
73467,TNRC18,12023
73468,TNRC18-AS1,757
73469,TNRC18P1,3650
73470,TNRC18P2,2714
73471,TNRC18P3,2691
73472,TNRC6A,8500
73473,TNRC6B,18850
73474,TNRC6B-DT,1899
73475,TNRC6C,10563
73476,TNS1,12043
73477,TNS1-AS1,2970
73478,TNS2,5257
73479,TNS2-AS1,3325
73480,TNS3,9722
73481,TNS4,4093
73482,TNXA,2038
73483,TNXB,14919
73484,TOB1,3498
73485,TOB1-AS1,3838
73486,TOB2,5218
73487,TOB2P1,992
73488,TOE1,2066
73489,TOGARAM1,6424
73490,TOGARAM2,3818
73491,TOLLIP,4492
73492,TOLLIP-DT,939
73493,TOM1,3522
73494,TOM1L1,7953
73495,TOM1L2,6760
73496,TOMM20,3395
73497,TOMM20L,607
73498,TOMM20L-DT,928
73499,TOMM20P1,427
73500,TOMM20P2,421
73501,TOMM20P3,389
73502,TOMM20P4,435
73503,TOMM22,2064
73504,TOMM22-DT,4332
73505,TOMM22P1,312
73506,TOMM22P2,237
73507,TOMM22P3,345
73508,TOMM22P4,336
73509,TOMM22P5,439
73510,TOMM22P6,409
73511,TOMM34,2034
73512,TOMM40,3991
73513,TOMM40L,6137
73514,TOMM40P1,1050
73515,TOMM40P2,1049
73516,TOMM40P3,1064
73517,TOMM40P4,1027
73518,TOMM5,877
73519,TOMM5P1,153
73520,TOMM6,913
73521,TOMM7,765
73522,TOMM70,4122
73523,TOMT,4168
73524,TONSL,4774
73525,TONSL-AS1,428
73526,TOP1,4086
73527,TOP1MT,2502
73528,TOP1P1,661
73529,TOP2A,5695
73530,TOP2B,6330
73531,TOP3A,6752
73532,TOP3B,3524
73533,TOP3BP1,1380
73534,TOP6BL,3936
73535,TOPAZ1,5334
73536,TOPBP1,6973
73537,TOPORS,4148
73538,TOPORSLP,2102
73539,TOR1A,2308
73540,TOR1AIP1,4099
73541,TOR1AIP2,15725
73542,TOR1B,2843
73543,TOR1BP1,813
73544,TOR2A,2660
73545,TOR3A,2512
73546,TOR4A,4273
73547,TOX,4208
73548,TOX-DT,3862
73549,TOX2,3155
73550,TOX3,5312
73551,TOX4,4753
73552,TOX4P1,1862
73553,TP53,5109
73554,TP53AIP1,3445
73555,TP53BP1,10627
73556,TP53BP2,4768
73557,TP53I11,6800
73558,TP53I13,1605
73559,TP53I3,2034
73560,TP53INP1,5756
73561,TP53INP2,5054
73562,TP53RK,3185
73563,TP53RK-DT,631
73564,TP53TG1,3730
73565,TP53TG3,1966
73566,TP53TG3B,1968
73567,TP53TG3C,1963
73568,TP53TG3D,1965
73569,TP53TG3E,1970
73570,TP53TG3F,1968
73571,TP53TG3GP,334
73572,TP53TG3HP,346
73573,TP53TG5,2312
73574,TP63,6561
73575,TP73,5864
73576,TP73-AS2,351
73577,TP73-AS3,754
73578,TPBG,3901
73579,TPBGL,2931
73580,TPBGL-AS1,4927
73581,TPCN1,5761
73582,TPCN2,6304
73583,TPD52,4891
73584,TPD52L1,3116
73585,TPD52L2,2794
73586,TPD52L3,3456
73587,TPGS1,1114
73588,TPGS2,5384
73589,TPH1,5525
73590,TPH2,2360
73591,TPI1,2188
73592,TPI1P1,750
73593,TPI1P2,2017
73594,TPI1P3,740
73595,TPI1P4,473
73596,TPK1,3260
73597,TPM1,10127
73598,TPM1-AS,4175
73599,TPM2,2336
73600,TPM2P1,718
73601,TPM3,10366
73602,TPM3P1,747
73603,TPM3P2,723
73604,TPM3P3,354
73605,TPM3P4,755
73606,TPM3P5,747
73607,TPM3P6,742
73608,TPM3P7,732
73609,TPM3P8,643
73610,TPM3P9,3471
73611,TPM4,4584
73612,TPM4P1,807
73613,TPM4P2,745
73614,TPM4P3,748
73615,TPMT,4271
73616,TPMTP1,737
73617,TPMTP2,726
73618,TPMTP3,735
73619,TPMTP4,678
73620,TPO,6931
73621,TPP1,4633
73622,TPP2,8081
73623,TPPP,7644
73624,TPPP2,1538
73625,TPPP3,3420
73626,TPR,9718
73627,TPRA1,7614
73628,TPRG1,10270
73629,TPRG1-AS1,1406
73630,TPRG1-AS2,479
73631,TPRG1L,2441
73632,TPRG1LP1,760
73633,TPRKB,3653
73634,TPRKBP1,481
73635,TPRKBP2,475
73636,TPRN,2660
73637,TPRX1,2107
73638,TPRX1P1,319
73639,TPRX2,1127
73640,TPRXL,4235
73641,TPSAB1,1494
73642,TPSB2,2360
73643,TPSD1,1583
73644,TPSG1,1407
73645,TPSP2,940
73646,TPST1,7842
73647,TPST2,16392
73648,TPST2P1,1102
73649,TPT1,5574
73650,TPT1-AS1,8726
73651,TPT1P1,518
73652,TPT1P10,496
73653,TPT1P11,498
73654,TPT1P12,492
73655,TPT1P13,499
73656,TPT1P14,505
73657,TPT1P15,502
73658,TPT1P2,503
73659,TPT1P3,512
73660,TPT1P4,519
73661,TPT1P5,521
73662,TPT1P6,514
73663,TPT1P7,517
73664,TPT1P8,521
73665,TPT1P9,514
73666,TPTE,2596
73667,TPTE2,2924
73668,TPTE2-AS1,2134
73669,TPTE2P1,593
73670,TPTE2P2,1466
73671,TPTE2P3,1567
73672,TPTE2P4,1605
73673,TPTE2P5,728
73674,TPTE2P6,1007
73675,TPTE2P7,330
73676,TPTEP1,9024
73677,TPTEP2,500
73678,TPTEP2-CSNK1E,1770
73679,TPX2,3860
73680,TRA2A,2236
73681,TRA2B,4267
73682,TRABD,6023
73683,TRABD-AS1,1390
73684,TRABD2A,2466
73685,TRABD2B,7629
73686,TRAC,978
73687,TRADD,5135
73688,TRAF1,7295
73689,TRAF2,11591
73690,TRAF3,11160
73691,TRAF3IP1,5493
73692,TRAF3IP2,7710
73693,TRAF3IP2-AS1,6966
73694,TRAF3IP3,3077
73695,TRAF4,2894
73696,TRAF5,4894
73697,TRAF6,7998
73698,TRAF6P1,1558
73699,TRAF7,5440
73700,TRAFD1,3402
73701,TRAIP,2324
73702,TRAJ1,62
73703,TRAJ10,64
73704,TRAJ11,60
